transaction_id,customer_id,amount,currency,transaction_date,transaction_time,category,payment_method,status,merchant_name,description
TXN000943,CUST188,114.41,USD,2026-02-05,05:16:01,Utilities,Check,Pending,TelecomPlus,Payment for utilities
TXN000944,CUST161,47.63,USD,2026-03-23,19:35:13,Home,Check,Completed,BuildersHub,Home transaction
TXN000945,CUST187,35.41,USD,2026-04-03,13:23:09,Automotive,Digital Wallet,Completed,AutoParts,Automotive transaction
TXN000946,CUST049,32.81,USD,2026-03-14,15:46:11,Sports,Digital Wallet,Completed,SportsMart,Sports transaction
TXN000947,CUST018,83.75,USD,2026-01-19,02:27:15,Education,Credit Card,Completed,LanguageApp,Education service
TXN000948,CUST099,117.82,USD,2026-01-03,03:52:00,Beauty,Bank Transfer,Completed,BeautySalon,Beauty purchase
TXN000949,CUST003,179.74,USD,2026-04-12,03:34:47,Home,Digital Wallet,Completed,DesignStudio,Home service
TXN000950,CUST042,47.44,USD,2026-02-09,10:30:09,Clothing,Debit Card,Completed,FashionHub,Clothing purchase
TXN000951,CUST027,137.7,USD,2026-03-11,09:06:32,Automotive,Credit Card,Completed,AutoParts,Automotive service
TXN000952,CUST038,110.08,USD,2026-02-15,20:18:14,Automotive,Debit Card,Completed,AutoParts,Automotive purchase
TXN000953,CUST058,139.26,USD,2026-01-14,09:22:04,Dining,Debit Card,Pending,Bistro,Dining transaction
TXN000954,CUST046,103.42,USD,2026-02-24,16:21:38,Entertainment,Bank Transfer,Completed,EventTickets,Payment for entertainment
TXN000955,CUST090,433.75,USD,2026-04-23,03:17:58,Education,Debit Card,Completed,TutorHub,Education transaction
TXN000956,CUST200,424.94,USD,2026-03-25,04:20:09,Health,Mobile Payment,Completed,DentalCare,Health purchase
TXN000957,CUST148,213.66,USD,2026-02-24,23:17:09,Groceries,Check,Completed,GroceryPlus,Groceries service
TXN000958,CUST109,142.16,USD,2026-03-03,22:26:38,Beauty,Cash,Completed,SpaRelax,Beauty service
TXN000959,CUST138,91.33,USD,2026-03-10,15:34:34,Home,Check,Completed,FurnitureStore,Home transaction
TXN000960,CUST180,76.35,USD,2026-01-12,07:23:00,Clothing,Digital Wallet,Pending,FashionHub,Clothing purchase
TXN000961,CUST090,469.53,USD,2026-02-16,04:18:29,Entertainment,Cash,Completed,TheatreTickets,Entertainment transaction
TXN000962,CUST015,13.69,USD,2026-04-06,04:07:44,Books,Check,Completed,EbookPlatform,Books purchase
TXN000963,CUST170,61.13,USD,2026-03-16,02:30:53,Dining,Debit Card,Completed,FoodCourt,Dining purchase
TXN000964,CUST146,411.84,USD,2026-04-17,13:09:48,Entertainment,Bank Transfer,Completed,EventTickets,Payment for entertainment
TXN000965,CUST114,133.36,USD,2026-04-11,20:44:00,Food,Credit Card,Completed,CoffeeShop,Food transaction
TXN000966,CUST129,126.13,USD,2026-01-21,00:25:53,Health,Bank Transfer,Completed,DentalCare,Health service
TXN000967,CUST041,17.84,USD,2026-02-04,02:33:24,Entertainment,Check,Completed,CinemaTickets,Entertainment purchase
TXN000968,CUST178,207.69,USD,2026-03-01,15:20:41,Sports,Auto-Pay,Completed,RunnerStore,Sports transaction
TXN000969,CUST070,49.51,USD,2026-01-14,03:04:23,Dining,Debit Card,Completed,Bistro,Dining purchase
TXN000970,CUST194,21.91,USD,2026-02-09,06:35:12,Sports,Credit Card,Completed,SportsGear,Sports service
TXN000971,CUST012,485.56,USD,2026-01-07,10:05:19,Electronics,Cash,Completed,GadgetWorld,Electronics service
TXN000972,CUST186,113.8,USD,2026-02-15,04:44:43,Groceries,Debit Card,Completed,GroceryPlus,Groceries transaction
TXN000973,CUST007,31.22,USD,2026-03-17,12:30:37,Home,Mobile Payment,Completed,HomeMart,Home purchase
TXN000974,CUST184,206.37,USD,2026-01-30,06:51:43,Sports,Auto-Pay,Completed,FitnessZone,Sports transaction
TXN000975,CUST087,420.96,USD,2026-02-07,11:39:54,Health,Check,Completed,PharmaCare,Health purchase
TXN000976,CUST040,131.86,USD,2026-03-14,20:31:06,Beauty,Debit Card,Completed,BeautySalon,Beauty service
TXN000977,CUST081,22.49,USD,2026-01-22,09:10:04,Food,Digital Wallet,Completed,SushiBar,Food service
TXN000978,CUST067,490.09,USD,2026-03-02,08:48:56,Education,Mobile Payment,Completed,UniversityCourse,Payment for education
TXN000979,CUST103,128.28,USD,2026-02-22,19:58:43,Entertainment,Auto-Pay,Completed,EventTickets,Entertainment service
TXN000980,CUST130,100.14,USD,2026-02-27,08:56:56,Sports,Cash,Completed,SportsGear,Sports purchase
TXN000981,CUST040,20.22,USD,2026-04-20,03:18:24,Entertainment,Check,Pending,TheatreTickets,Entertainment purchase
TXN000982,CUST090,35.24,USD,2026-03-01,14:41:34,Automotive,Debit Card,Pending,AutoParts,Automotive service
TXN000983,CUST197,94.61,USD,2026-02-25,06:25:21,Groceries,Cash,Completed,GroceryPlus,Groceries service
TXN000984,CUST030,0.0,USD,2026-02-05,14:02:34,Entertainment,Credit Card,Refunded,EventTickets,Entertainment service
TXN000985,CUST016,131.52,USD,2026-04-14,11:50:27,Education,Check,Completed,UniversityCourse,Education transaction
TXN000986,CUST022,308.0,USD,2026-01-19,02:17:25,Groceries,Check,Completed,GroceryPlus,Payment for groceries
TXN000987,CUST048,115.44,USD,2026-04-17,01:05:57,Automotive,Digital Wallet,Completed,AutoParts,Automotive service
TXN000988,CUST124,107.01,USD,2026-03-02,17:44:50,Entertainment,Check,Completed,EventTickets,Entertainment transaction
TXN000989,CUST020,125.29,USD,2026-04-03,21:37:39,Entertainment,Auto-Pay,Completed,GameStore,Entertainment service
TXN000990,CUST038,111.12,USD,2026-03-05,10:07:50,Sports,Mobile Payment,Pending,RunnerStore,Sports transaction
TXN000991,CUST163,215.68,USD,2026-02-27,20:37:06,Electronics,Digital Wallet,Completed,ElectroHub,Electronics transaction
TXN000992,CUST090,155.67,USD,2026-01-27,06:43:36,Electronics,Bank Transfer,Completed,GadgetWorld,Electronics purchase
TXN000993,CUST180,85.95,USD,2026-03-05,20:29:26,Health,Auto-Pay,Completed,DoctorClinic,Health transaction
TXN000994,CUST118,63.42,USD,2026-02-24,11:11:35,Dining,Check,Completed,FoodCourt,Dining purchase
TXN000995,CUST023,186.29,USD,2026-04-14,03:05:41,Electronics,Debit Card,Completed,BestBuy,Electronics purchase
TXN000996,CUST171,26.03,USD,2026-02-07,13:13:14,Beauty,Mobile Payment,Failed,BarberShop,Payment for beauty
TXN000997,CUST119,62.45,USD,2026-02-22,20:45:50,Books,Cash,Completed,LibraryMember,Payment for books
TXN000998,CUST169,10.58,USD,2026-02-03,09:53:57,Beauty,Check,Completed,BarberShop,Beauty purchase
TXN000999,CUST040,33.86,USD,2026-04-12,11:53:52,Utilities,Check,Completed,TelecomPlus,Utilities service
TXN001000,CUST050,141.51,USD,2026-03-20,20:25:53,Electronics,Check,Failed,BestBuy,Electronics transaction
